"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","rating","genre","director","writer","studio","runtime","cast","description"
"https://www.rottentomatoes.com/m/amy_2015","Amy","(2015)","https://resizing.flixster.com/xO5_9XKBTB3LjWRMpqa0GzbM3qw=/206x305/v1.bTsxMTE5MTM2MjtqOzE3Njc5OzEyMDA7MTgwMDsyNjY4","Amy","94","87%","8.4/10","187","is a powerfully honest look at the twisted relationship between art and celebrity -- and the lethal spiral of addiction.","R (for language and drug material)","Art House & International; Documentary; Musical & Performing Arts; Special Interest","Asif Kapadia","","","","Amy Winehouse 
 
 
 
 Yasiin Bey 
 
 
 
 Mark Ronson 
 
 
 
 Tony Bennett 
 
 
 
 Pete Doherty 
 
 
 
 Blake Fielder-Civil 
 
 
 
 Mitch Winehouse 
 
 
 
 Tyler James 
 
 
 
 Salaam Remi 
 
 
 
 Janis Winehouse 
 
 
 
 Monte Lipman 
 
 
 
 Blake Wood 
 
 
 
 Lucian Grainge 
 
 
 
 Nick Shymansky 
 
 
 
 Juliette Ashby 
 
 
 
 Nick Gatfield 
 
 
 
 Lauren Gilbert 
 
 
 
 Darcus Beese 
 
 
 
 Chip Somers 
 
 Show More Cast","Despite just two albums to her name Amy Winehouse is one of the biggest music icons in British history. With a voice oft described as a combination of Billy Holiday, Dinah Washington and Sarah Vaughan, Amy Winehouse was a pop star with soul; a once in two generational musical talent whose appeal crossed cultural and demographic boundaries. But while her music made her a star, her chaotic personal life stole headlines."
"https://www.rottentomatoes.com/m/mad_women","","","https://resizing.flixster.com/JgMbP0VYFvx12oyPsA6m-Iy3xhA=/206x305/v1.bTsxMjUyMDMwMTtqOzE3NjA0OzEyMDA7Mjg0OzQwNQ","Mad Women","0","","2.1/10","0","","NR","Drama; Kids & Family","Jeff Lipsky","Jeff Lipsky","","","Ali Selim 
as Dr. Ellis 
 
 
 
 Ashley Blankenship 
as Jennifer 
 
 
 
 Frances Eve 
as Judith 
 
 
 
 Jamie Harrold 
as Anton 
 
 
 
 Reed Birney 
as Richard","Young and beautiful, Nevada Smith craves to find a place for herself in a family of overachievers. Her mother is running for political office, her father is a successful dentist and her older sister is working overseas. In addition, the family is still grieving the death of a sister who died at a young age. When her mother discovers she has cancer and her father is suddenly sent to prison, Nevada is overwhelmed with the emotional need to comfort her mother."
"https://www.rottentomatoes.com/m/men_go_to_battle","Men Go To Battle","(2016)","https://resizing.flixster.com/1ATL6oBLXUi_328CcmaMdujwDXk=/206x305/v1.bTsxMjA3OTg5NTtqOzE3NTk5OzEyMDA7NjgwOzEwMDc","Men Go To Battle","68","48%","6/10","17","","NR","Drama; Western","Zach Treitz","Zach Treitz; Kate Lyn Sheil","","","Tim Morton 
as Henry 
 
 
 
 David Maloney 
as Francis Mellon 
 
 
 
 Rachel Korine 
as Betsy Small 
 
 
 
 Kate Lyn Sheil 
as Josephine Small 
 
 
 
 Steve Coulter 
as Mr. Small 
 
 
 
 Emily Cass McDonnell 
as Rachel 
 
 
 
 Morgan Raque 
as Warren Clubb 
 
 
 
 Charlotte Arnold 
as Sissy Hamblin 
 
 
 
 Annalese Poorman 
as Mrs. Small 
 
 
 
 Turner Ross 
as Valentine Atkin 
 
 
 
 Rich Williams 
as Enoch 
 
 
 
 Shane Woodson 
as Samuel 
 
 
 
 Samantha Jacober 
as Mary Gupp 
 
 
 
 Kaiden Scott 
as Boy at the Stir Off 
 
 Show More Cast","Most Americans predict that the Civil War will end by Christmas, but Henry and Francis Mellon couldn't care less. Bracing for another winter on their struggling farm in rural Kentucky, the brothers have become suffocatingly close. Francis' practical jokes become more and more aggressive until the night he accidentally injures Henry in a drunken fight. After humiliating himself in front of a daughter of the town's preeminent family, Henry disappears in the night. Months later, Francis learns that Henry has joined the Union army, and the two are left to find out separately what the approaching war will bring. 98m."
"https://www.rottentomatoes.com/m/ek_paheli_leela","","","https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif","Ek Paheli Leela","","30%","","","","NR","Mystery & Suspense; Romance","","","","","",""
"https://www.rottentomatoes.com/m/joe_dirt_2_beautiful_loser","Joe Dirt 2: Beautiful Loser","(2015)","https://resizing.flixster.com/rEGlCL2H_vTuIKkRKO2fJjfmIfU=/206x305/v1.bTsxMTE5MTY5ODtqOzE3Njc5OzEyMDA7Mzg0OzU2OQ","Joe Dirt 2: Beautiful Loser","10","22%","1.9/10","1","","NR","Comedy","Fred Wolf (II)","David Spade","","","David Spade 
as Joe Dirt 
 
 
 
 Brittany Daniel 
as Brandy 
 
 
 
 Christopher Walken 
as Anthony Benedetti/Clem Doore/Gert B. Frobe 
 
 
 
 Dennis Miller 
as Zander Kelly 
 
 
 
 Adam Beach 
as Kicking Wing 
 
 
 
 Patrick Warburton 
as Foggle/Guardian Angel 
 
 
 
 Mark McGrath 
as Jimmy 
 
 
 
 Charlotte McKinney 
as Missy 
 
 
 
 Jillian Nelson 
as Ashleen 
 
 
 
 Mariana Paola Vicente 
as Flight Attendant #2 
 
 
 
 Jasmine Waltz 
as Boxcar Woman 
 
 
 
 Candice Harrison 
as 1965 Kid 
 
 
 
 Susie Abromeit 
as Susan Foster 
 
 
 
 Rebecca Chulew 
as Bridesmaid 
 
 
 
 James Moses Black 
as Actor 
 
 
 
 Melissa LeEllen 
as Emily 
 
 
 
 Charlie Talbert 
as Passerby #2 
 
 
 
 Jessica Lemon Wilkinson 
as Mrs. Yauch 
 
 
 
 Leah M. Clark 
as Jill 
 
 
 
 Jeremy Sande 
as Friend of Jimmy 
 
 
 
 Tony Beard 
as TV News Producer 
 
 
 
 Dallas T. Taylor 
as Lucky Louie 
 
 Show More Cast","In this sequel to the 2001 cult favorite, David Spade (""Rules of Engagement"") returns as the mullet-wearing, rock and roll loving, down on his luck white-trash-hero who embarks on another epic journey, this time through the recent past, the heartland of America - and his own mind - to get back to his loved ones. Joe Dirt is back with a vengeance, and a mop."
"https://www.rottentomatoes.com/m/sun_choke","","","https://resizing.flixster.com/U5j3Q74a5gasuuzL2murZ9xp_U8=/206x305/v1.bTsxMTg4NjQwMTtqOzE3NTk3OzEyMDA7NTY3Ozg0MA","Sun Choke","86","43%","6.4/10","19","","NR","Horror","Ben Cresciman","Ben Cresciman","","","Sarah Hagan 
as Janie 
 
 
 
 Sara Malakul Lane 
as Savannah 
 
 
 
 Barbara Crampton 
as Irma 
 
 
 
 Evan Jones 
as Booker 
 
 
 
 Joe Nieves 
as Officer Olson 
 
 
 
 William Nicol 
as Lincoln 
 
 
 
 Jim Boeven 
as Janie's Dad 
 
 
 
 Christina Amber 
as Young Janie 
 
 
 
 Diana Nguyen 
as Paramedic 
 
 
 
 Derek Bevil 
as Paramedic 
 
 
 
 Annie Read 
as Savannah's Friend 
 
 
 
 Anna Agadjanyan 
as Park Playground 
 
 
 
 Anabelle Kallert 
as Park Playground 
 
 
 
 Romy Leroy 
as Park Playground 
 
 
 
 Aidan Leroy 
as Park Playground 
 
 
 
 Ari Schroeder 
as Park Playground 
 
 
 
 Henry O'Dell Schroeder 
as Park Playground 
 
 
 
 Shayna Schroeder 
as Park Playground 
 
 
 
 Noelle Widener 
as Park Playground 
 
 
 
 Madeline Widener 
as Park Playground 
 
 
 
 BJ Panda Bear 
as Café 
 
 
 
 B.J. Panda Bear 
as Café 
 
 
 
 Natalie Campbell 
as Café 
 
 
 
 Brian Mayfield 
as Café 
 
 
 
 Carolina Aboumrad 
as Nightclub 
 
 
 
 Ricky Barber Jr. 
as Nightclub 
 
 
 
 Ricky Barber Jr. 
as Nightclub 
 
 
 
 Dani Drasin 
as Nightclub 
 
 
 
 Jessica Khalili 
as Nightclub 
 
 Show More Cast","As Janie recovers from a violent psychotic break, she's subjected each day to a bizarre holistic health and wellness regimen designed, and enforced, by her lifelong nanny and caretaker. But when she develops an obsession with a stranger, Janie's buried demons begin to surface."
"https://www.rottentomatoes.com/m/in_the_basement_2014","In the Basement (Im Keller)","(2015)","https://resizing.flixster.com/zqcEJ1Sw90BD4yC7H00fh4u4nEI=/206x305/v1.bTsxMTIwMzQzOTtqOzE3Njc5OzEyMDA7NjM3OzkzOA","In the Basement (Im Keller)","85","53%","6.9/10","11","","NR","Art House & International; Documentary","Ulrich Seidl","Veronika Franz; Ulrich Seidl","","","Fritz Lang 
 
 
 
 Alfreda Klebinger 
 
 
 
 Manfred Ellinger 
 
 
 
 Ellinger Inge 
 
 
 
 Josef Ochs 
 
 
 
 Alessa Duchek 
 
 
 
 Gerald Duchek 
 
 
 
 Cora Kitty 
 
 
 
 Peter Vokurek 
 
 
 
 Walter Holzer 
 
 Show More Cast","Maverick director Seidl (DOG DAYS, the PARADISE trilogy) delves into yet another exploration of the dark underside of the human psyche with a look at Austrian basements fitted out as private domains for secrets and fetishes. No desire or proclivity is off limits to Seidl's camera, which takes in the opera-singing gunslinger, the Hitler-loving brass band, a hunter of exotic species, and the passionate devotees of S&M with an equal measure of curiosity and compassion."
"https://www.rottentomatoes.com/m/emelie","Emelie","(2016)","https://resizing.flixster.com/zOdnjVq12j5ZNCSrS715Qq_03Vk=/206x305/v1.bTsxMTYwMDQ0MDtwOzE3Njg0OzEyMDA7NDQxOzY1OA","Emelie","88","43%","6.4/10","28","","NR","Mystery & Suspense","Michael Thelin","Rich Herbeck","","","Sarah Bolger 
as Emelie 
 
 
 
 Joshua Rush 
as Jacob 
 
 
 
 Carly Adams 
as Sally 
 
 
 
 Thomas Bair 
as Christopher 
 
 
 
 Susan Pourfar 
as Joyce Thompson 
 
 
 
 Chris Beetem 
as Dan 
 
 
 
 Elizabeth Jayne 
as Maggie 
 
 
 
 Danté Hoagland 
as Howie 
 
 
 
 Randi Langdon 
as Anna 
 
 
 
 Robert Bozek 
as Skinny Man 
 
 
 
 Danté Hoagland 
as Howie 
 
 
 
 Hilary Walker 
as Mother 
 
 
 
 Annette Christian 
as Howie's Mom 
 
 
 
 Sara Kow-Falcone 
as Hostess 
 
 
 
 Daniel James 
as Waiter 
 
 
 
 Michael Joseph Dugan 
as Cabbie 
 
 
 
 Brian Mysliwy 
as Officer Serinos 
 
 
 
 Carl Bailey 
as Officer Morton 
 
 
 
 Chris Srock 
as Paramedics 1 
 
 
 
 Eric Witowski 
as Paramedics 2 
 
 
 
 Frank Rossi 
as Tow Truck Driver 
 
 
 
 Abigail Mary 
as Neighborhood Resident 
 
 
 
 Addison Pollutro 
as Neighborhood Resident 
 
 
 
 Aisha Oliver 
as Neighborhood Resident 
 
 
 
 Andriana Buttitta 
as Neighborhood Resident 
 
 
 
 Antoine Lanier 
as Neighborhood Resident 
 
 
 
 Aryn Fitzgerald 
as Neighborhood Resident 
 
 
 
 Benjamin Pollutro 
as Neighborhood Resident 
 
 Show More Cast","As their parents head out for a date in the city, the three young Thompson children immediately take to their new babysitter, Anna (Sarah Bolger, Into the Badlands, Once Upon a Time), who seems like a dream come true: she's sweet, fun, and lets them do things that break all of their parents' rules. But as Anna's interactions with them take on a more sinister tone, the kids realize that their caretaker may not be who she claims to be. Soon it's up to big brother Jacob to protect his siblings from the increasingly nefarious intentions of a very disturbed woman whose weapon is trust, and whose target is innocence. Featuring tour-de-force performances from Bolger and its three young leads, EMELIE is a multidimensional, nail-biting thriller that asks the question: how can you put an end to horror after you've already let it in?"
"https://www.rottentomatoes.com/m/justice_league_gods_and_monsters","","","https://resizing.flixster.com/Rmz1ZtZgr2K_RGiLB-I34u1HNVQ=/206x305/v1.bTsxMTIwMDA5NDtqOzE3Njc5OzEyMDA7MTE0OTsxNTMy","Justice League: Gods and Monsters","86","71%","7.9/10","6","","PG-13","Action & Adventure","Sam Liu","Alan Burnett","","","Benjamin Bratt 
as Superman/Hernan Guerra 
 
 
 
 Michael C. Hall 
as Batman/Kirk Langstrom 
 
 
 
 Tamara Taylor 
as Wonder Woman/Bekka 
 
 
 
 Paget Brewster 
as Lois Lane 
 
 
 
 C. Thomas Howell 
as Will Magnus 
 
 
 
 Jason Isaacs 
as Lex Luthor 
 
 
 
 Eric Bauza 
as Ryan Choi 
 
 
 
 Dee Bradley Baker 
as Ray Palmer/Tin 
 
 
 
 Larry Cedar 
as Pete Ross 
 
 
 
 Richard Chamberlain 
as Highfather 
 
 
 
 Trevor Devall 
as Emil Hamilton 
 
 
 
 Dan Gilvezan 
as Pat Dugan 
 
 
 
 Grey Griffin 
as Tina/Platinum 
 
 
 
 Daniel Hagen 
as Dr. Sivana 
 
 
 
 Penny Johnson Jerald 
as President Waller 
 
 Show More Cast","In an alternate universe, very different versions of DC's Trinity fight against the government after they are framed for an embassy bombing."
"https://www.rottentomatoes.com/m/fastball","Fastball","(2016)","https://resizing.flixster.com/h4eAG9gXsWeE0KszhS2QN0qrzj4=/206x305/v1.bTsxMTYwNDk1OTtqOzE3Njg0OzEyMDA7NTQ3OzgxMA","Fastball","89","79%","7.8/10","17","","NR","Documentary","Jonathan Hock","Jonathan Hock","","","Kevin Costner 
as Narrator 
 
 
 
 Hank Aaron 
 
 
 
 Nolan Ryan 
 
 
 
 Derek Jeter 
 
 
 
 Chris Cooper 
 
 
 
 Goose Gossage 
 
 
 
 Pat Gillick 
 
 
 
 Mike Schmidt 
 
 
 
 Chris Cooper 
 
 
 
 Bob Gibson 
 
 
 
 Ernie Banks 
 
 
 
 Johnny Bench 
 
 
 
 George Brett 
 
 
 
 Justin Verlander 
 
 
 
 Bob Feller 
 
 
 
 Tony Gwynn 
 
 
 
 Doug Harvey 
 
 
 
 Sandy Koufax 
 
 
 
 Walter Johnson 
 
 
 
 Joe Morgan 
 
 
 
 Steve Dalkowski 
 
 
 
 Aroldis Chapman 
 
 
 
 Craig Kimbrel 
 
 
 
 David Price 
 
 Show More Cast","Hank Aaron and Derek Jeter, with Kevin Costner narrating, lead a cast of baseball legends & scientists who explore the magic within the 396 milliseconds it takes a fastball to reach home plate, and decipher who threw the fastest pitch ever."
"https://www.rottentomatoes.com/m/final_girl","Final Girl","(2015)","https://resizing.flixster.com/LUHVZoPxREZ2YC5co61QFvQAjSA=/206x305/v1.bTsxMTIwMDA5NTtqOzE3Njc5OzEyMDA7MjAyNTsyNzAw","Final Girl","27","24%","3.2/10","3","","R (for disturbing violent content, and some language)","Drama; Mystery & Suspense","Tyler Shields","Adam Prince","","","Abigail Breslin 
as Veronica 
 
 
 
 Alexander Ludwig 
as Chris 
 
 
 
 Wes Bentley 
as William 
 
 
 
 Logan Huffman 
as Danny 
 
 
 
 Cameron Bright 
as Shane 
 
 
 
 Emma Paetz 
as Jennifer 
 
 
 
 Gracyn Shinyei 
as Young Veronica 
 
 
 
 Francesca Eastwood 
as Ghost Girl 
 
 
 
 Desiree Zurowski 
 
 
 
 Brett London 
 
 Show More Cast","Every night, four boys trick a young, blonde girl into meeting them in the forest for a date with the intention to hunt and kill her for sport. One night, Veronica is selected and little do they know she is a trained assassin with her own set of tricks for these boys. When the hunt begins, the boys soon realize that they messed with the wrong girl when she turns the tables on them."
"https://www.rottentomatoes.com/m/grease_live","","","https://resizing.flixster.com/iBZN43eY4zsy6nG2o4mw62Zq9zk=/206x305/v1.bTsxMTUzNzYxMDtqOzE3NjgzOzEyMDA7NTAwOzc0MQ","Grease: Live!","91","69%","8.3/10","31","took the pressure and threw away conventionality -- it belongs to yesterday. There was a chance that it could make it so far; we started believin' we can be who we are.","PG-13","Musical & Performing Arts; Television","Thomas Kail; Alex Rudzinski","","","","Julianne Hough 
as Sandy 
 
 
 
 Aaron Tveit 
as Danny Zuko 
 
 
 
 Vanessa Hudgens 
as Betty Rizzo 
 
 
 
 Carly Rae Jepsen 
as Frenchy 
 
 
 
 Carlos Peña 
as Kenickie 
 
 
 
 Andrew Call 
as Sonny 
 
 
 
 David Del Rio 
as Putzie 
 
 
 
 Jordan Fisher 
as Doody 
 
 
 
 Kether Donohue 
as Jan 
 
 
 
 Keke Palmer 
as Marty 
 
 Show More Cast","The first-ever live television production of ""Grease"" will re-imagine and reintroduce some of the most memorable moments, great music and timeless love story to an entirely new generation."
"https://www.rottentomatoes.com/m/the_maze_runner_the_death_cure","Maze Runner: The Death Cure","(2018)","https://resizing.flixster.com/y_gDZqT8-BLlowIoycKUVF3MdKU=/206x305/v1.bTsxMjY0OTIxMDtqOzE3NjA2OzEyMDA7MjcwMDs0MDAw","Maze Runner: The Death Cure","43","68%","5.1/10","60","may offer closure to fans of the franchise, but for anyone who hasn't already been hooked, this bloated final installment is best left unseen.","PG-13 (for intense sequences of sci-fi violence and action, language, and some thematic elements)","Action & Adventure; Drama; Science Fiction & Fantasy","Wes Ball","T.S. Nowlin","","","Dylan O'Brien (II) 
as Thomas 
 
 
 
 Kaya Scodelario 
as Teresa 
 
 
 
 Thomas Sangster 
as Newt 
 
 
 
 Rosa Salazar 
as Brenda 
 
 
 
 Giancarlo Esposito 
as Jorge 
 
 
 
 Dexter Darden 
as Frypan 
 
 
 
 Aidan Gillen 
as Janson 
 
 
 
 Ki Hong Lee 
as Minho 
 
 
 
 Barry Pepper 
as Vince 
 
 
 
 Patricia Clarkson 
as Dr. Ava Paige 
 
 
 
 Walton Goggins 
as Lawrence 
 
 Show More Cast","In the epic finale to the Maze Runner saga, Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze."
"https://www.rottentomatoes.com/m/billy_lynns_long_halftime_walk","Billy Lynn's Long Halftime Walk","(2016)","https://resizing.flixster.com/fuvFNINrUWDKUouOLrc5_skES-0=/206x305/v1.bTsxMjUyMDMxODtqOzE3NjA0OzEyMDA7MTk5ODsyNjY0","Billy Lynn's Long Halftime Walk","45","42%","5.4/10","67","has noble goals, but lacks a strong enough screenplay to achieve them -- and its visual innovations are often merely distracting.","R (for language throughout, some war violence, sexual content, and brief drug use)","Drama","Ang Lee","Jean-Christophe Castelli","Sony Pictures","110 minutes","Joe Alwyn 
as Billy 
 
 
 
 Kristen Stewart 
as Kathryn 
 
 
 
 Chris Tucker 
as Albert 
 
 
 
 Garrett Hedlund 
as Dime 
 
 
 
 Makenzie Leigh 
as Faison 
 
 
 
 Vin Diesel 
as Shroom 
 
 
 
 Steve Martin 
as Norm Oglesby 
 
 
 
 Astro 
as Lodis 
 
 
 
 Arturo Castro 
as Mango 
 
 
 
 Ismael Cruz Córdova 
as Holliday 
 
 
 
 Barney Harris 
as Sykes 
 
 
 
 Ben Platt 
as Josh 
 
 
 
 Deirdre Lovejoy 
as Billy's Mother 
 
 
 
 Bruce McKinnon 
as Billy's Father 
 
 
 
 Laura Lundy Wheale 
as Billy's Sister 
 
 
 
 Beau Knapp 
as Crack 
 
 
 
 Alexandra Bartee 
as Cheerleader 
 
 
 
 Richard Allen Daniel 
as Major Mac 
 
 
 
 Randy Gonzalez 
as Hector 
 
 
 
 Matthew Barnes 
as Travis 
 
 
 
 Mason Lee 
as Foo 
 
 
 
 Tommy McNulty 
as Reporter 
 
 
 
 Tim Blake Nelson 
as Wayne 
 
 
 
 Markina Brown 
as Reporter 
 
 
 
 Christopher Matthew Cook 
as Roadie Foreman 
 
 
 
 Katrina Pettiford 
as Kelly 
 
 
 
 Erin Moore 
as Michelle 
 
 
 
 Dana Barrett 
as Reporter 
 
 
 
 Elizabeth Chestang 
as Beyonce 
 
 
 
 Richard Sherman 
as Football Player 
 
 
 
 JJ Watt 
as Football Player 
 
 
 
 Lee McLamb 
as Billy's Nephew 
 
 
 
 Currin McLamb 
as Billy's Nephew 
 
 
 
 Austin McLamb 
as Billy's Nephew 
 
 
 
 Brad Mills 
as Travis' Friend 
 
 
 
 David Ramsey (III) 
as Field Manager 
 
 
 
 Matthew R. Brady 
as Stadium Security Guy 
 
 
 
 Holly Anne Morris 
as Grateful/Anxious American 
 
 
 
 Andy Glen 
as Grateful/Anxious American 
 
 
 
 Brandin Jenkins 
as Grateful/Anxious American 
 
 
 
 Chesta Drake 
as Grateful/Anxious American 
 
 
 
 Cooper Andrews 
as Grateful/Anxious American 
 
 
 
 Fajer Kaisi 
as Interpreter 
 
 
 
 Khalid Sadiki 
as Iraqi Boy 
 
 
 
 Mbarek Ben Amr 
as Iraqi Boy 
 
 
 
 Mohammed Ettaghlaoui 
as Iraqi Boy 
 
 
 
 Moustapha El Airiji 
as Iraqi Boy 
 
 
 
 Ayoub Bnini 
as Iraqi Boy 
 
 
 
 Ayoub Smaili 
as Iraqi Boy 
 
 
 
 Ismaili Alaoui 
as Iraqi Daughter 
 
 
 
 Souad Chaoui 
as Iraqi Daughter 
 
 
 
 Antonio Badrani 
as Iraqi Father 
 
 
 
 Badia Obaid 
as Iraqi Grandmother 
 
 
 
 Abdellah Sadiki 
as Iraqi Sons 
 
 
 
 Abderahmane Naji 
as Iraqi Son 
 
 
 
 Lailli Kadiri 
as Iraqi Mother 
 
 
 
 Mansour Badri 
as Iraqi Uncle 
 
 
 
 Azim Ganem Rizk 
as Hand-To-Hand Insurgent 
 
 
 
 Jay Peterson 
as Rude Fan 
 
 
 
 Jay D. Kacho 
as Norm's Exec 
 
 
 
 Zaydun Khalaf 
as Shopkeeper 
 
 Show More Cast","The film is told from the point of view of 19-year-old private Billy Lynn, who, along with his fellow soldiers in Bravo Squad, has been hailed as a hero and brought home for a victory tour after a harrowing Iraq battle. Through flashbacks, culminating at the spectacular halftime show of the Thanksgiving Day football game, the film reveals what really happened to the squad - contrasting the realities of the Iraq conflict with America's celebration back home."
"https://www.rottentomatoes.com/m/chocolate_city","","","https://resizing.flixster.com/YrmikhVSemZPBwTMO869QZjOQnQ=/206x305/v1.bTsxMTE5MTE5MTtqOzE3Njc5OzEyMDA7NTA5Ozc1NQ","Chocolate City","","36%","","","","R (for sexual content throughout, partial nudity, language and brief violence)","Drama","Jean-Claude La Marre","Jean-Claude La Marre","","","Robert Ri'chard 
as Michael 
 
 
 
 Carmen Electra 
as DJ 
 
 
 
 Imani Hakim 
as Carmen 
 
 
 
 Tyson Beckford 
as Adrian 
 
 
 
 Darrin Dewitt Henson 
as Magnus 
 
 
 
 Amy Tardugno 
as Club Attendee 
 
 
 
 Jean-Claude La Marre 
as Pastor Jones 
 
 
 
 Carlito Olivero 
as Raphael 
 
 
 
 Ginuwine 
as Pharaoh 
 
 
 
 Michael Jai White 
as Princeton 
 
 
 
 Vivica A. Fox 
as Mother 
 
 Show More Cast","Welcome to Chocolate City, where the music is hot, the mood is magical, and the exotic male dancers are simply delicious. Women go wild as these toned, talented men make fantasies come true - and the arrival of a young, new exotic dancer has the spot sizzling like never before. At home, he is Michael, an inner city college student struggling to help his mother make ends meet. However, when his part time job doesn't pay the bills, Michael begins to find success at a nightclub dancing as ""Sexy Chocolate."" As the money starts rolling in, Michael must deal with the unexpected pressure of being the female clubgoers' favorite flavor while hiding his new ""job"" from his mother and girlfriend. Co-starring Tyson Beckford and Michael Jai White, Chocolate City is a steamy, fun ride that has all the right moves."
