"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","genre","rating","director","writer","studio","runtime","cast","New column","description"
"https://www.rottentomatoes.com/m/ghost_in_the_shell_the_new_movie","","","https://resizing.flixster.com/RLpL69sXxa9A-rMxTjXZlaUTIyw=/206x305/v1.bTsxMTIwMzM4NztqOzE3Njc5OzEyMDA7NjU4Ozg1MQ","Ghost In The Shell: The New Movie","","63%","","","","Action & Adventure; Animation; Science Fiction & Fantasy","NR","Kazuya Nomura (III)","Clint Bickham; John Burgmeier","","","Elizabeth Maxwell (III) 
as MOTOKO 
 
 
 
 Christopher Sabat 
as Batou 
 
 
 
 John Swasey 
as Aramaki 
 
 
 
 Brandon Potter 
as Ishikawa 
 
 
 
 Alex Organ 
as Togusa 
 
 
 
 Jason Douglas (III) 
as Paz 
 
 
 
 Marcus D. Stimac 
as Saito 
 
 
 
 Phil Parsons (II) 
as Borma 
 
 
 
 Mary Elizabeth McGlynn 
as Kurutsu 
 
 Show More Cast","","When the Prime Minister of Japan is assassinated by a mysterious cyborg, Major Motoko Kusanagi comes up as the prime suspect. It's up to the agents of Public Security Section 9 to discover the true nature of the murder, and clear Motoko's name."
"https://www.rottentomatoes.com/m/kingsman_the_golden_circle","Kingsman: The Golden Circle","(2017)","https://resizing.flixster.com/frTrV0MUXVYKyL8vLqgxVf5YX5s=/206x305/v1.bTsxMjM1MTUxNDtqOzE3NjAyOzEyMDA7MjAyNjszMDAw","Kingsman: The Golden Circle","52","66%","5.3/10","248","offers more of everything that made its predecessor so much fun, but lacks the original's wild creative spark.","Action & Adventure; Comedy","R (for sequences of strong violence, drug content, language throughout and some sexual material)","Matthew Vaughn","Jane Goldman; Matthew Vaughn","","","Colin Firth 
as Harry Hart 
 
 
 
 Julianne Moore 
as Poppy 
 
 
 
 Taron Egerton 
as Gary 'Eggsy' Unwin 
 
 
 
 Mark Strong (II) 
as Merlin 
 
 
 
 Halle Berry 
as Ginger 
 
 
 
 Elton John 
 
 
 
 Channing Tatum 
as Statesman Secret Agent 
 
 
 
 Jeff Bridges 
as Head of Statesman 
 
 
 
 Edward Holcroft 
as Charlie 
 
 
 
 Michael Gambon 
as Arthur 
 
 
 
 Poppy Delevingne 
as Clara 
 
 Show More Cast","","""Kingsman: The Secret Service"" introduced the world to Kingsman - an independent, international intelligence agency operating at the highest level of discretion, whose ultimate goal is to keep the world safe. In ""Kingsman: The Golden Circle,"" our heroes face a new challenge. When their headquarters are destroyed and the world is held hostage, their journey leads them to the discovery of an allied spy organization in the US called Statesman, dating back to the day they were both founded. In a new adventure that tests their agents' strength and wits to the limit, these two elite secret organizations band together to defeat a ruthless common enemy, in order to save the world, something that's becoming a bit of a habit for Eggsy...; More"
"https://www.rottentomatoes.com/m/snatched_2017","Snatched","(2017)","https://resizing.flixster.com/3EyydU_AT1_dQEHpsPLCaBZfo-s=/206x305/v1.bTsxMjMzNzM2ODtqOzE3NjAyOzEyMDA7MjAyNTszMDAw","Snatched","36","30%","5.1/10","197","has a pair of terrifically talented stars, but their presence isn't enough to compensate for this rote comedy's threadbare plot and scattershot laughs.","Action & Adventure; Comedy","R (for crude sexual content, brief nudity, and language throughout)","Jonathan Levine","Katie Dippold","20th Century Fox","91 minutes","Amy Schumer 
as Emily Middleton 
 
 
 
 Goldie Hawn 
as Linda Middleton 
 
 
 
 Joan Cusack 
as Barb 
 
 
 
 Ike Barinholtz 
as Jeffrey 
 
 
 
 Wanda Sykes 
as Ruth 
 
 
 
 Christopher Meloni 
as Roger 
 
 
 
 Randall Park 
as Michael 
 
 
 
 Tom Bateman 
as James 
 
 
 
 Oscar Jaenada 
as Morgado 
 
 
 
 Bashir Salahuddin 
as Morgan 
 
 
 
 Colin Quinn 
 
 Show More Cast","","After her boyfriend dumps her on the eve of their exotic vacation, impetuous dreamer Emily Middleton (Amy Schumer) persuades her ultra-cautious mother, Linda (Goldie Hawn) to travel with her to paradise. Polar opposites, Emily and Linda realize that working through their differences as mother and daughter - in unpredictable, hilarious fashion - is the only way to escape the wildly outrageous jungle adventure they have fallen into. Amy Schumer and Goldie Hawn star in the new comedy adventure SNATCHED, which also features Ike Barinholtz (""Neighbors""), Wanda Sykes (""Bad Moms"") and Joan Cusack (""Working Girl"").; More"
"https://www.rottentomatoes.com/m/extraction_2015","","","https://resizing.flixster.com/Rtx2gFfvXqQPpt5Su3AI9edx_eU=/206x305/v1.bTsxMjUyMTIwNztqOzE3NjA0OzEyMDA7OTk2OzEzMjg","Extraction","6","18%","3.2/10","18","","Mystery & Suspense","R (for violence, language throughout and brief sexual content/nudity)","Steven C. Miller","Max Adams; Umair Aleem","","","Bruce Willis 
as Leonard Turner 
 
 
 
 D.B. Sweeney 
as Ken Robertson 
 
 
 
 Dan Bilzerian 
as Higgins 
 
 
 
 Gina Carano 
as Victoria 
 
 
 
 Kellan Lutz 
as Harry Turner 
 
 
 
 Steve Coulter 
as Theodore Sitterson 
 
 
 
 Summer Altice 
as Denise 
 
 
 
 Nicole Victoria Gomez 
as Mandi 
 
 
 
 Lydia Hull 
as Kris 
 
 
 
 Joshua Mikel 
as Drake 
 
 
 
 Tyler Jon Olson 
as Darryl 
 
 
 
 Roman Mitichyan 
as Dmitri Kovrov 
 
 
 
 Nikki BreAnne Wells 
as Biker Bartender 
 
 
 
 Christopher Rob Bowen 
as Nick Purvis 
 
 
 
 Robert Steinberg 
as Ivan 
 
 
 
 David Gordon 
as Sean 
 
 
 
 Nick Loeb 
as Vinn 
 
 
 
 Sierra Love 
as Sally 
 
 
 
 Nathan Varnson 
as Young Harry 
 
 
 
 Richard Chance 
as Aide John 
 
 
 
 John Dauer 
as Scott 
 
 
 
 Olga Valentina 
as Katya 
 
 
 
 Linda Lind 
as Sarah 
 
 
 
 Jeffrey Patterson 
as Jack 
 
 
 
 Sydney Fine 
as Vanessa 
 
 
 
 Jillian Sheen 
as Jessica 
 
 
 
 Martin Blencowe 
as Frank 
 
 
 
 Jacques L. Devore 
as Steve 
 
 
 
 Lindsey Pelas 
as Stephanie 
 
 
 
 Jenna Kelly 
as Trisha 
 
 Show More Cast","","When a terrorist group kidnaps retired CIA field operative Leonard Turner, his son Harry Turner, a government analyst who has been repeatedly turned down for field service, launches his own unsanctioned rescue operation. While evading highly skilled operatives, deadly assassins, and international terrorists, Harry finally puts his combat training to the test in a high stakes mission to find his father and to stop a terrorist plot."
"https://www.rottentomatoes.com/m/lucha_mexico","Lucha Mexico","(2016)","https://resizing.flixster.com/3UQ-G1s24mKZysyMuY7BigigvZc=/206x305/v1.bTsxMjEzOTIwMDtqOzE3NjAwOzEyMDA7MTIxNTsxODAw","Lucha Mexico","69","61%","5.6/10","13","","Documentary","NR","Alex Hammond; Ian Markiewicz","Ian Markiewicz","","","Shocker 
 
 
 
 Blue Demon Jr. 
 
 
 
 Jon 'Strongman' Andersen 
as Jon Strongman 
 
 
 
 El Hijo del Perro Aguayo 
 
 
 
 Fabian El Gitano 
 
 
 
 Matt Bloom 
as Gigante Bernard 
 
 
 
 Jair Soria Reyna 
as Shocker 
 
 Show More Cast","","The ultimate look behind the mask, this film documents the joyous spectacle of Lucha Libre, which has thrilled fans in Mexico for generations. The film gives the audience the ultimate access to these legendary masked wrestlers, in the ring and beyond the lights of the stadium."
"https://www.rottentomatoes.com/m/now_add_honey","","","https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif","Now Add Honey","17","32%","4/10","6","","Art House & International; Comedy","NR","Wayne Hope","Robyn Butler","","","Portia de Rossi 
 
 
 
 Angus Sampson 
 
 
 
 Lucy Fry 
 
 
 
 Ben Lawson 
 
 
 
 Robyn Butler","","Caroline Morgan is delighted when her sister, Beth, brings her movie star daughter, Honey Halloway, home for a visit. But when Beth is suddenly sent to rehab, Caroline is forced to have Honey move in to her suburban home. Honey struggles with life without an entourage, and her cousins, Clare and Harriet, struggle with a movie star hogging the bathroom. But after Honey leads Caroline to uncover a family secret, Caroline struggles most of all, as her life quickly falls apart. Trapped together in the house, a middle-aged woman and a teen starlet must each wrestle with who they really are."
"https://www.rottentomatoes.com/m/sanjays_super_team","Sanjay's Super Team","(2015)","https://resizing.flixster.com/reg3pGzilStJLxUO4l_WyfYxjBE=/206x305/v1.bTsxMTIwMzQzMjtqOzE3Njc5OzEyMDA7NjAwOzgwMA","Sanjay's Super Team","83","75%","6.1/10","6","","Sanjay Patel","PG (for some scary images)","","","","","","","A young Indian boy daydreams of Hindu superheroes while his father is meditating in this short film."
"https://www.rottentomatoes.com/m/the_rocky_horror_picture_show_lets_do_the_time_warp_again","The Rocky Horror Picture Show: Let's Do the Time Warp Again","(2016)","https://resizing.flixster.com/fJ87pnNEM4bWkxUws0l0Nh82kbI=/206x305/v1.bTsxMjI0MjY5NDtqOzE3NjAxOzEyMDA7Mjk5OTszOTAw","The Rocky Horror Picture Show: Let's Do the Time Warp Again","30","25%","5.2/10","37","a worthwhile endeavor.","Comedy; Horror; Musical & Performing Arts; Television","NR","Kenny Ortega","","","","Laverne Cox 
as Dr. Frank-N-Furter 
 
 
 
 Victoria Justice 
as Janet Weiss 
 
 
 
 Ryan McCartan 
as Brad Majors 
 
 
 
 Staz Nair 
as Rocky Horror 
 
 
 
 Adam Lambert 
as Eddie 
 
 
 
 Reeve Carney 
as Riff Raff 
 
 
 
 Annaleigh Ashford 
as Columbia 
 
 
 
 Christina Milian 
as Magenta 
 
 
 
 Ivy Levan 
as Usherette 
 
 
 
 Ben Vereen 
as Dr. Everett Scott 
 
 
 
 Tim Curry 
as Criminologist Narrator 
 
 Show More Cast","","A reimagining of the cult film that follows a young couple as they end up at a strange convention hosted by a sexually-ambiguous scientist who is debuting a creation at the event."
"https://www.rottentomatoes.com/m/alex_and_eve_2015","","","https://resizing.flixster.com/2ired3k7cY6FbHX-sZk_i-4Uib8=/206x305/v1.bTsxMTIwMzM5OTtqOzE3Njc5OzEyMDA7NTIxOzc1NQ","Alex & Eve","82","67%","5.6/10","11","","Art House & International; Comedy","NR","Peter Andrikidis","Alex Lykos","","","Richard Brancatisano 
as Alex 
 
 
 
 Andrea Demetriades 
as Eve 
 
 
 
 Andy Trieu 
as Cho 
 
 
 
 Zoe Carides 
as Chloe 
 
 
 
 Rahel Romahn 
as Shadi 
 
 
 
 Tony Nikolakopoulos 
as George 
 
 
 
 Simon Elrahi 
as Bassam 
 
 
 
 Suzan Marie Ghaleb 
as Cousin of Eve's Family 
 
 
 
 Petar Gatsby 
as Greek Family Member 
 
 
 
 George Kapiniaris 
as Uncle Taso 
 
 
 
 Millie Samuels 
as Clare 
 
 
 
 Fonzie Gomez 
as Restaurant Customer 
 
 
 
 Marissa Kaye 
as Gym Girl 
 
 
 
 Alex Lykos 
as Stravros 
 
 
 
 Jenny Apostolou 
as Aunty Vaso 
 
 
 
 Helen Chebatte 
as Salwa 
 
 
 
 Hazem Shammas 
as Mohomad 
 
 
 
 Chloe Condylis 
as Rima 
 
 
 
 Janette Lakiss 
as Zeinab 
 
 
 
 Katerine-Ann Mackinnon-Lee 
 
 
 
 Emma-Jane Mackinnon-Lee 
 
 Show More Cast","","A Greek-Australian math teacher (Richard Brancatisano) and a Lebanese-Australian lawyer (Andrea Demetriades) fall in love, but are worried about the inevitable cultural clash that will ensue when they tell their families about their budding romance. Directed by Peter Andrikidis."
"https://www.rottentomatoes.com/m/leaf_blower","","","https://resizing.flixster.com/D2UWpMDwMQtJvMrBBWrnpiuRTeI=/206x305/v1.bTsxMjIxMTEzMTtqOzE3NjAxOzEyMDA7NjQwOzk2MA","Leaf Blower (Sopladora de Hojas)","100","","6.2/10","10","","Art House & International; Comedy; Drama","NR","Alejandro Iglesias Mendizabal","Alejandro Iglesias Mendizabal","","","Daniel Giménez Cacho 
 
 
 
 Claudette Maille 
 
 
 
 Arcelia Ramirez 
 
 
 
 Carlos Aragon 
 
 
 
 Adrian Vazquez","","Three friends have a special mission: find some keys lost in a pile of dead leaves. It may seem a simple task, but it will turn into an odyssey when it confronts them to their fear to grow up. This afternoon, as trivial as it may sound, could change the course of their lives."
"https://www.rottentomatoes.com/m/ocho_apellidos_catalanes","","","https://staticv2-4.rottentomatoes.com/static/images/redesign/poster_default.gif","Ocho apellidos catalanes","40","32%","3.3/10","10","","Comedy","NR","","","","","","","When Sevilian Rafa met Amaia, a Basque woman, he was so determined to win her over that he went to her small town pretending to be a Basque to get her attention, and they became a couple. After their breakup, Amaia is going out with a Catalan man named Pau, and her father, who had managed to adjust to her seeing an Andalusian, leaves Euskadi for the first time in his life to go find Rafa in Seville and get him to try to win Amaia back."
"https://www.rottentomatoes.com/m/submerged_2015","Submerged","(2015)","https://resizing.flixster.com/vbiyARqHfRH47MQZWU6HmbcG1G8=/206x305/v1.bTsxMTIwNDg2MDtqOzE3Njc5OzEyMDA7NDMyOzY0MA","Submerged","25","22%","4.9/10","8","","Drama","NR","Stephen E. Miller; Steven C. Miller","Scott Milam","","","Cody Christian 
as Dylan 
 
 
 
 Jonathan Bennett 
as Matt 
 
 
 
 Rosa Salazar 
as Amanda 
 
 
 
 Tim Daly 
as Hank 
 
 
 
 Mario Van Peebles 
as Hector 
 
 
 
 Talulah Riley 
as Jessie 
 
 
 
 Willa Ford 
as Carla 
 
 
 
 Denzel Whitaker 
as Eddie 
 
 
 
 Giles Matthey 
as Todd 
 
 
 
 Caleb Hunt 
as Brandon 
 
 
 
 Sam Daly 
as Shane 
 
 
 
 Mario Perez 
as Botello 
 
 
 
 Erica Souza 
as Sheri 
 
 
 
 Elycia Rubin 
as Hector's Wife 
 
 
 
 Caroline Baudino 
as News Anchor 
 
 
 
 C.J. Stuart 
as Leon 
 
 
 
 Zedric Harris 
as Black Mask 
 
 
 
 Terrence Julien 
as White Mask 
 
 
 
 Joe Ordaz 
as Red Mask 
 
 
 
 Lauren See 
as Red 
 
 Show More Cast","","A limousine joyride goes berserk in this breathless, pulse-pounding thriller. An ex-soldier turned bodyguard is hired to protect a young woman. But while cruising with a group of friends one night, their stretch limo is run off the road and underwater by a gang of ruthless kidnappers - who then dive in to finish the job. Suddenly it's sink or swim, as the bodyguard must fight to keep the vehicle from becoming a watery grave."
"https://www.rottentomatoes.com/m/we_are_your_friends_2015","We Are Your Friends","(2015)","https://resizing.flixster.com/gicc6uC0XZFPX8uN2C4AdL0vNAc=/206x305/v1.bTsxMTIwMzQwODtqOzE3Njc5OzEyMDA7MTc1OzIzOQ","We Are Your Friends","39","42%","5/10","130","boasts magnetic stars and glimmers of insight, but they're lost in a clichéd coming-of-age story as programmed as the soundtrack's beats.","Drama","R (for language throughout, drug use, sexual content and some nudity)","Max Joseph","Max Joseph; Meaghan Oppenheimer","","","Zac Efron 
as Cole Carter 
 
 
 
 Emily Ratajkowski 
as Sophie 
 
 
 
 Wes Bentley 
as James 
 
 
 
 Jonny Weston 
as Mason 
 
 
 
 Shiloh Fernandez 
as Ollie 
 
 
 
 Alex Shaffer 
as Squirrel 
 
 
 
 Jon Bernthal 
as Paige 
 
 
 
 Alicia Coppola 
as Tanya Romero 
 
 
 
 Wiley M. Pickett 
as Carl 
 
 
 
 Jon Abrahams 
as Nicky 
 
 
 
 Molly Hagan 
as Francine 
 
 
 
 Brittany Furlan 
as Sara 
 
 
 
 Vanessa Lengies 
as Mel 
 
 
 
 Joey Rudman 
as Joey 
 
 
 
 Kelsey Formost 
as Rebecca 
 
 
 
 Scarlett Benchley 
as Mindy 
 
 
 
 Rebecca Forsythe 
as Clarissa 
 
 
 
 Jacqui Holland 
as Kim 
 
 
 
 Devon Barnes 
as Heather 
 
 
 
 Andrew Bachelor 
as King Bach 
 
 
 
 Rob Silverman 
as Valley Hater 
 
 
 
 Timothy Granaderos 
as Preppy Guy #1 
 
 
 
 Raleigh Adams 
as Preppy Guy #2 
 
 
 
 Ayden Mayeri 
as Rich Girl 
 
 
 
 John Francis Dillon 
as DJ Devin Andrews 
 
 
 
 Casey James 
as Bartender 
 
 
 
 Desi Jevon 
as Dancer #1 
 
 
 
 Ragon Miller 
as Dancer #2 
 
 
 
 Posso 
as Art Party DJs 
 
 
 
 Kerry Stein 
as Rabbi 
 
 Show More Cast","","Set in the world of electronic music and Hollywood nightlife, an aspiring 23-year-old DJ named Cole spends his days scheming with his childhood friends and his nights working on the one track that will set the world on fire. All of this changes when he meets a charismatic but damaged older DJ named James, who takes him under his wing. Things get complicated, however, when Cole starts falling for James' much younger girlfriend, Sophie. With Cole's forbidden relationship intensifying and his friendships unraveling, he must choose between love, loyalty, and the future he is destined for."
"https://www.rottentomatoes.com/m/the_man_who_saw_too_much","","","https://resizing.flixster.com/LpJ0_VN0rW7VSB2TKoT5Dw8e3B8=/206x305/v1.bTsxMjUxNDQ0OTtqOzE3NjA0OzEyMDA7MzkzOzUyMg","The Man Who Saw Too Much","89","","7/10","9","","Art House & International; Documentary","NR","Trisha Ziff","Trisha Ziff","","","","",""
"https://www.rottentomatoes.com/m/codegirl_2015","Codegirl","(2015)","https://resizing.flixster.com/l1rMKlOPnL7b-2V-vyC47hZw85M=/206x305/v1.bTsxMTIwMzQzNztqOzE3Njc5OzEyMDA7MjE0OzMxNw","Codegirl","60","70%","5.5/10","5","","Documentary","NR","Lesley Chilcott","","","","","","Join high school aged girls from around the world as they try to better their community through technology and collaboration in this thrilling, heartfelt documentary. By 2017, the app market will be valued at $77 Billion. Over 80% of these developers are male. The Technovation Challenge aims to change that by empowering girls worldwide to develop apps for an international competition. From rural Moldova to urban Brazil to suburban Massachusetts, CODEGIRL follows teams who dream of holding their own in the world's fastest-growing industry. The winning team gets $10K to complete and release their app, but every girl discovers something valuable along the way.; More"
"https://www.rottentomatoes.com/m/desierto_2016","Desierto","(2016)","https://resizing.flixster.com/kT4iF3M1ApdUbfvxi_-V9F3MEe0=/206x305/v1.bTsxMjIzMDIyMTtwOzE3NjAxOzEyMDA7NjA2Ozg5OA","Desierto","61","47%","5.7/10","82","'s thought-provoking themes and refreshing perspective are unfortunately offset by a predictable plot and thinly written characters.","Action & Adventure; Drama; Mystery & Suspense","R (for strong violence and language)","Jonás Cuarón","Jonás Cuarón; Mateo Garcia","Itaca Films","90 minutes","Jeffrey Dean Morgan 
as Sam 
 
 
 
 Alondra Hidalgo 
as Adela 
 
 
 
 Diego Catano 
 
 
 
 Diego Catano 
as Mechas 
 
 
 
 Marco Pérez 
as Lobo 
 
 
 
 Gael García Bernal 
as Moises 
 
 
 
 Oscar Flores 
as Ramiro 
 
 
 
 David Lorenzo 
as Ulises 
 
 
 
 Butch McCain 
as Radio Talk Show Host 
 
 
 
 William A. Rodriguez 
as Ramiro 
 
 Show More Cast","","What begins as a hopeful journey to seek a better life becomes a harrowing and primal fight for survival when a deranged, rifle-toting vigilante chases a group of unarmed men and women through the treacherous U.S.-Mexican border. In the harsh, unforgiving desert terrain, the odds are stacked firmly against them as they continuously discover there's nowhere to hide from the unrelenting, merciless killer."
